series_id       	year	period	       value	footnote_codes
CUUSS23ASA0      	1986	S02	       110.9	
CUUSS23ASA0      	1986	S03	       110.0	
CUUSS23ASA0      	1987	S01	       112.9	
CUUSS23ASA0      	1987	S02	       116.0	
CUUSS23ASA0      	1987	S03	       114.5	
CUUSS23ASA0      	1988	S01	       117.0	
CUUSS23ASA0      	1988	S02	       121.0	
CUUSS23ASA0      	1988	S03	       119.0	
CUUSS23ASA0      	1989	S01	       123.3	
CUUSS23ASA0      	1989	S02	       126.7	
CUUSS23ASA0      	1989	S03	       125.0	
CUUSS23ASA0      	1990	S01	       129.9	
CUUSS23ASA0      	1990	S02	       133.5	
CUUSS23ASA0      	1990	S03	       131.7	
CUUSS23ASA0      	1991	S01	       136.2	
CUUSS23ASA0      	1991	S02	       137.9	
CUUSS23ASA0      	1991	S03	       137.0	
CUUSS23ASA0      	1992	S01	       139.9	
CUUSS23ASA0      	1992	S02	       142.2	
CUUSS23ASA0      	1992	S03	       141.1	
CUUSS23ASA0      	1993	S01	       144.5	
CUUSS23ASA0      	1993	S02	       146.3	
CUUSS23ASA0      	1993	S03	       145.4	
CUUSS23ASA0      	1994	S01	       147.4	
CUUSS23ASA0      	1994	S02	       149.8	
CUUSS23ASA0      	1994	S03	       148.6	
CUUSS23ASA0      	1995	S01	       152.7	
CUUSS23ASA0      	1995	S02	       153.9	
CUUSS23ASA0      	1995	S03	       153.3	
CUUSS23ASA0      	1996	S01	       156.2	
CUUSS23ASA0      	1996	S02	       158.7	
CUUSS23ASA0      	1996	S03	       157.4	
CUUSS23ASA0      	1997	S01	       161.0	
CUUSS23ASA0      	1997	S02	       162.4	
CUUSS23ASA0      	1997	S03	       161.7	
CUUSS23ASA0      	1998	S01	       164.4	
CUUSS23ASA0      	1998	S02	       165.6	
CUUSS23ASA0      	1998	S03	       165.0	
CUUSS23ASA0      	1999	S01	       167.4	
CUUSS23ASA0      	1999	S02	       169.4	
CUUSS23ASA0      	1999	S03	       168.4	
CUUSS23ASA0      	2000	S01	       172.6	
CUUSS23ASA0      	2000	S02	       175.1	
CUUSS23ASA0      	2000	S03	       173.8	
CUUSS23ASA0      	2001	S01	       178.5	
CUUSS23ASA0      	2001	S02	       178.2	
CUUSS23ASA0      	2001	S03	       178.3	
CUUSS23ASA0      	2002	S01	       180.1	
CUUSS23ASA0      	2002	S02	       182.2	
CUUSS23ASA0      	2002	S03	       181.2	
CUUSS23ASA0      	2003	S01	       183.8	
CUUSS23ASA0      	2003	S02	       185.3	
CUUSS23ASA0      	2003	S03	       184.5	
CUUSS23ASA0      	2004	S01	       187.2	
CUUSS23ASA0      	2004	S02	       190.1	
CUUSS23ASA0      	2004	S03	       188.6	
CUUSS23ASA0      	2005	S01	       192.0	
CUUSS23ASA0      	2005	S02	       196.7	
CUUSS23ASA0      	2005	S03	       194.3	
CUUSS23ASA0      	2006	S01	       197.9	
CUUSS23ASA0      	2006	S02	       198.8	
CUUSS23ASA0      	2006	S03	       198.3	
CUUSS23ASA0      	2007	S01	     203.052	
CUUSS23ASA0      	2007	S02	     206.583	
CUUSS23ASA0      	2007	S03	     204.818	
CUUSS23ASA0      	2008	S01	     212.193	
CUUSS23ASA0      	2008	S02	     212.878	
CUUSS23ASA0      	2008	S03	     212.536	
CUUSS23ASA0      	2009	S01	     208.525	
CUUSS23ASA0      	2009	S02	     211.465	
CUUSS23ASA0      	2009	S03	     209.995	
CUUSS23ASA0      	2010	S01	     212.602	
CUUSS23ASA0      	2010	S02	     213.139	
CUUSS23ASA0      	2010	S03	     212.870	
CUUSS23ASA0      	2011	S01	     218.044	
CUUSS23ASA0      	2011	S02	     219.324	
CUUSS23ASA0      	2011	S03	     218.684	
CUUSS23ASA0      	2012	S01	     221.396	
CUUSS23ASA0      	2012	S02	     222.613	
CUUSS23ASA0      	2012	S03	     222.005	
CUUSS23ASA0      	2013	S01	     224.566	
CUUSS23ASA0      	2013	S02	     224.524	
CUUSS23ASA0      	2013	S03	     224.545	
CUUSS23ASA0      	2014	S01	     228.328	
CUUSS23ASA0      	2014	S02	     228.608	
CUUSS23ASA0      	2014	S03	     228.468	
CUUSS23ASA0      	2015	S01	     227.343	
CUUSS23ASA0      	2015	S02	     228.242	
CUUSS23ASA0      	2015	S03	     227.792	
CUUSS23ASA0      	2016	S01	     228.663	
CUUSS23ASA0      	2016	S02	     229.941	
CUUSS23ASA0      	2016	S03	     229.302	
CUUSS23ASA0      	2017	S01	     232.798	
CUUSS23ASA0      	2017	S02	     234.425	
CUUSS23ASA0      	2017	S03	     233.611	
CUUSS23ASA0      	2018	S01	     237.392	
CUUSS23ASA0      	2018	S02	     238.021	
CUUSS23ASA0      	2018	S03	     237.706	
CUUSS23ASA0      	2019	S01	     240.038	
CUUSS23ASA0      	2019	S02	     242.324	
CUUSS23ASA0      	2019	S03	     241.181	
CUUSS23ASA0      	2020	S01	     242.985	
CUUSS23ASA0      	2020	S02	     244.760	
CUUSS23ASA0      	2020	S03	     243.873	
CUUSS23ASA0      	2021	S01	     250.463	
CUUSS23ASA0      	2021	S02	     257.855	
CUUSS23ASA0      	2021	S03	     254.159	
CUUSS23ASA0      	2022	S01	     269.604	
CUUSS23ASA0      	2022	S02	     277.108	
CUUSS23ASA0      	2022	S03	     273.356	
CUUSS23ASA0      	2023	S01	     280.784	
CUUSS23ASA0      	2023	S02	     284.115	
CUUSS23ASA0      	2023	S03	     282.450	
CUUSS23ASA0      	2024	S01	     289.605	
CUUSS23ASA0      	2024	S02	     294.845	
CUUSS23ASA0      	2024	S03	     292.225	
CUUSS23ASA0      	2025	S01	     300.096	
CUUSS23ASA0      	2025	S02	     302.595	
CUUSS23ASA0      	2025	S03	     301.232	
CUUSS23BAA0      	1984	S01	       304.4	
CUUSS23BAA0      	1984	S02	       309.5	
CUUSS23BAA0      	1984	S03	       306.9	
CUUSS23BAA0      	1985	S01	       314.8	
CUUSS23BAA0      	1985	S02	       320.4	
CUUSS23BAA0      	1985	S03	       317.6	
CUUSS23BAA0      	1986	S01	       321.3	
CUUSS23BAA0      	1986	S02	       322.8	
CUUSS23BAA0      	1986	S03	       322.0	
CUUSS23BAA0      	1987	S01	       329.0	
CUUSS23BAA0      	1987	S02	       335.4	
CUUSS23BAA0      	1987	S03	       332.2	
CUUSS23BAA0      	1988	S01	       339.7	
CUUSS23BAA0      	1988	S02	       350.4	
CUUSS23BAA0      	1988	S03	       345.1	
CUUSS23BAA0      	1989	S01	       359.6	
CUUSS23BAA0      	1989	S02	       367.2	
CUUSS23BAA0      	1989	S03	       363.4	
CUUSS23BAA0      	1990	S01	       376.4	
CUUSS23BAA0      	1990	S02	       388.0	
CUUSS23BAA0      	1990	S03	       382.2	
CUUSS23BAA0      	1991	S01	       393.1	
CUUSS23BAA0      	1991	S02	       398.0	
CUUSS23BAA0      	1991	S03	       395.5	
CUUSS23BAA0      	1992	S01	       401.6	
CUUSS23BAA0      	1992	S02	       406.2	
CUUSS23BAA0      	1992	S03	       403.9	
CUUSS23BAA0      	1993	S01	       411.8	
CUUSS23BAA0      	1993	S02	       417.9	
CUUSS23BAA0      	1993	S03	       414.8	
CUUSS23BAA0      	1994	S01	       424.0	
CUUSS23BAA0      	1994	S02	       432.3	
CUUSS23BAA0      	1994	S03	       428.1	
CUUSS23BAA0      	1995	S01	       439.0	
CUUSS23BAA0      	1995	S02	       444.2	
CUUSS23BAA0      	1995	S03	       441.6	
CUUSS23BAA0      	1996	S01	       450.9	
CUUSS23BAA0      	1996	S02	       456.0	
CUUSS23BAA0      	1996	S03	       453.5	
CUUSS23BAA0      	1997	S01	       462.0	
CUUSS23BAA0      	1997	S02	       467.1	
CUUSS23BAA0      	1997	S03	       464.5	
CUUSS23BAA0      	1998	S01	       472.1	
CUUSS23BAA0      	1998	S02	       477.9	
CUUSS23BAA0      	1998	S03	       475.0	
CUUSS23BAA0      	1999	S01	       483.9	
CUUSS23BAA0      	1999	S02	       490.7	
CUUSS23BAA0      	1999	S03	       487.3	
CUUSS23BAA0      	2000	S01	       500.6	
CUUSS23BAA0      	2000	S02	       508.8	
CUUSS23BAA0      	2000	S03	       504.7	
CUUSS23BAA0      	2001	S01	       517.7	
CUUSS23BAA0      	2001	S02	       519.2	
CUUSS23BAA0      	2001	S03	       518.4	
CUUSS23BAA0      	2002	S01	       527.9	
CUUSS23BAA0      	2002	S02	       535.8	
CUUSS23BAA0      	2002	S03	       531.8	
CUUSS23BAA0      	2003	S01	       541.6	
CUUSS23BAA0      	2003	S02	       543.5	
CUUSS23BAA0      	2003	S03	       542.6	
CUUSS23BAA0      	2004	S01	       547.7	
CUUSS23BAA0      	2004	S02	       554.7	
CUUSS23BAA0      	2004	S03	       551.2	
CUUSS23BAA0      	2005	S01	       560.9	
CUUSS23BAA0      	2005	S02	       573.6	
CUUSS23BAA0      	2005	S03	       567.3	
CUUSS23BAA0      	2006	S01	       582.2	
CUUSS23BAA0      	2006	S02	       586.2	
CUUSS23BAA0      	2006	S03	       584.2	
CUUSS23BAA0      	2007	S01	     593.260	
CUUSS23BAA0      	2007	S02	     596.473	
CUUSS23BAA0      	2007	S03	     594.866	
CUUSS23BAA0      	2008	S01	     607.759	
CUUSS23BAA0      	2008	S02	     609.435	
CUUSS23BAA0      	2008	S03	     608.597	
CUUSS23BAA0      	2009	S01	     601.598	
CUUSS23BAA0      	2009	S02	     608.153	
CUUSS23BAA0      	2009	S03	     604.875	
CUUSS23BAA0      	2010	S01	     607.627	
CUUSS23BAA0      	2010	S02	     611.571	
CUUSS23BAA0      	2010	S03	     609.599	
CUUSS23BAA0      	2011	S01	     624.412	
CUUSS23BAA0      	2011	S02	     634.468	
CUUSS23BAA0      	2011	S03	     629.440	
CUUSS23BAA0      	2012	S01	     639.320	
CUUSS23BAA0      	2012	S02	     645.254	
CUUSS23BAA0      	2012	S03	     642.287	
CUUSS23BAA0      	2013	S01	     652.090	
CUUSS23BAA0      	2013	S02	     652.691	
CUUSS23BAA0      	2013	S03	     652.390	
CUUSS23BAA0      	2014	S01	     660.623	
CUUSS23BAA0      	2014	S02	     657.844	
CUUSS23BAA0      	2014	S03	     659.233	
CUUSS23BAA0      	2015	S01	     647.149	
CUUSS23BAA0      	2015	S02	     653.020	
CUUSS23BAA0      	2015	S03	     650.085	
CUUSS23BAA0      	2016	S01	     655.722	
CUUSS23BAA0      	2016	S02	     665.023	
CUUSS23BAA0      	2016	S03	     660.372	
CUUSS23BAA0      	2017	S01	     670.987	
CUUSS23BAA0      	2017	S02	     677.872	
CUUSS23BAA0      	2017	S03	     674.430	
CUUSS23BAA0      	2018	S01	     688.086	
CUUSS23BAA0      	2018	S02	     692.604	
CUUSS23BAA0      	2018	S03	     690.345	
CUUSS23BAA0      	2019	S01	     693.657	
CUUSS23BAA0      	2019	S02	     704.964	
CUUSS23BAA0      	2019	S03	     699.311	
CUUSS23BAA0      	2020	S01	     701.547	
CUUSS23BAA0      	2020	S02	     711.294	
CUUSS23BAA0      	2020	S03	     706.420	
CUUSS23BAA0      	2021	S01	     723.425	
CUUSS23BAA0      	2021	S02	     749.737	
CUUSS23BAA0      	2021	S03	     736.581	
CUUSS23BAA0      	2022	S01	     784.088	
CUUSS23BAA0      	2022	S02	     809.849	
CUUSS23BAA0      	2022	S03	     796.968	
CUUSS23BAA0      	2023	S01	     834.035	
CUUSS23BAA0      	2023	S02	     852.688	
CUUSS23BAA0      	2023	S03	     843.362	
CUUSS23BAA0      	2024	S01	     862.004	
CUUSS23BAA0      	2024	S02	     875.994	
CUUSS23BAA0      	2024	S03	     868.999	
CUUSS23BAA0      	2025	S01	     878.101	
CUUSS23BAA0      	2025	S02	     890.472	
CUUSS23BAA0      	2025	S03	     883.724	
CUUSS23BSA0      	1984	S01	       102.4	
CUUSS23BSA0      	1984	S02	       104.1	
CUUSS23BSA0      	1984	S03	       103.2	
CUUSS23BSA0      	1985	S01	       105.9	
CUUSS23BSA0      	1985	S02	       107.8	
CUUSS23BSA0      	1985	S03	       106.8	
CUUSS23BSA0      	1986	S01	       108.1	
CUUSS23BSA0      	1986	S02	       108.6	
CUUSS23BSA0      	1986	S03	       108.3	
CUUSS23BSA0      	1987	S01	       110.7	
CUUSS23BSA0      	1987	S02	       112.8	
CUUSS23BSA0      	1987	S03	       111.7	
CUUSS23BSA0      	1988	S01	       114.3	
CUUSS23BSA0      	1988	S02	       117.9	
CUUSS23BSA0      	1988	S03	       116.1	
CUUSS23BSA0      	1989	S01	       121.0	
CUUSS23BSA0      	1989	S02	       123.5	
CUUSS23BSA0      	1989	S03	       122.3	
CUUSS23BSA0      	1990	S01	       126.6	
CUUSS23BSA0      	1990	S02	       130.5	
CUUSS23BSA0      	1990	S03	       128.6	
CUUSS23BSA0      	1991	S01	       132.3	
CUUSS23BSA0      	1991	S02	       133.9	
CUUSS23BSA0      	1991	S03	       133.1	
CUUSS23BSA0      	1992	S01	       135.1	
CUUSS23BSA0      	1992	S02	       136.7	
CUUSS23BSA0      	1992	S03	       135.9	
CUUSS23BSA0      	1993	S01	       138.5	
CUUSS23BSA0      	1993	S02	       140.6	
CUUSS23BSA0      	1993	S03	       139.6	
CUUSS23BSA0      	1994	S01	       142.6	
CUUSS23BSA0      	1994	S02	       145.4	
CUUSS23BSA0      	1994	S03	       144.0	
CUUSS23BSA0      	1995	S01	       147.7	
CUUSS23BSA0      	1995	S02	       149.5	
CUUSS23BSA0      	1995	S03	       148.6	
CUUSS23BSA0      	1996	S01	       151.7	
CUUSS23BSA0      	1996	S02	       153.4	
CUUSS23BSA0      	1996	S03	       152.5	
CUUSS23BSA0      	1997	S01	       155.4	
CUUSS23BSA0      	1997	S02	       157.1	
CUUSS23BSA0      	1997	S03	       156.3	
CUUSS23BSA0      	1998	S01	       158.8	
CUUSS23BSA0      	1998	S02	       160.7	
CUUSS23BSA0      	1998	S03	       159.8	
CUUSS23BSA0      	1999	S01	       162.8	
CUUSS23BSA0      	1999	S02	       165.1	
CUUSS23BSA0      	1999	S03	       163.9	
CUUSS23BSA0      	2000	S01	       168.4	
CUUSS23BSA0      	2000	S02	       171.2	
CUUSS23BSA0      	2000	S03	       169.8	
CUUSS23BSA0      	2001	S01	       174.1	
CUUSS23BSA0      	2001	S02	       174.6	
CUUSS23BSA0      	2001	S03	       174.4	
CUUSS23BSA0      	2002	S01	       177.6	
CUUSS23BSA0      	2002	S02	       180.3	
CUUSS23BSA0      	2002	S03	       178.9	
CUUSS23BSA0      	2003	S01	       182.2	
CUUSS23BSA0      	2003	S02	       182.9	
CUUSS23BSA0      	2003	S03	       182.5	
CUUSS23BSA0      	2004	S01	       184.2	
CUUSS23BSA0      	2004	S02	       186.6	
CUUSS23BSA0      	2004	S03	       185.4	
CUUSS23BSA0      	2005	S01	       188.7	
CUUSS23BSA0      	2005	S02	       193.0	
CUUSS23BSA0      	2005	S03	       190.8	
CUUSS23BSA0      	2006	S01	       195.9	
CUUSS23BSA0      	2006	S02	       197.2	
CUUSS23BSA0      	2006	S03	       196.6	
CUUSS23BSA0      	2007	S01	     199.588	
CUUSS23BSA0      	2007	S02	     200.670	
CUUSS23BSA0      	2007	S03	     200.129	
CUUSS23BSA0      	2008	S01	     204.466	
CUUSS23BSA0      	2008	S02	     205.030	
CUUSS23BSA0      	2008	S03	     204.748	
CUUSS23BSA0      	2009	S01	     202.393	
CUUSS23BSA0      	2009	S02	     204.599	
CUUSS23BSA0      	2009	S03	     203.496	
CUUSS23BSA0      	2010	S01	     204.422	
CUUSS23BSA0      	2010	S02	     205.749	
CUUSS23BSA0      	2010	S03	     205.085	
CUUSS23BSA0      	2011	S01	     210.069	
CUUSS23BSA0      	2011	S02	     213.452	
CUUSS23BSA0      	2011	S03	     211.760	
CUUSS23BSA0      	2012	S01	     215.084	
CUUSS23BSA0      	2012	S02	     217.081	
CUUSS23BSA0      	2012	S03	     216.082	
CUUSS23BSA0      	2013	S01	     219.380	
CUUSS23BSA0      	2013	S02	     219.583	
CUUSS23BSA0      	2013	S03	     219.481	
CUUSS23BSA0      	2014	S01	     222.251	
CUUSS23BSA0      	2014	S02	     221.316	
CUUSS23BSA0      	2014	S03	     221.784	
CUUSS23BSA0      	2015	S01	     217.718	
CUUSS23BSA0      	2015	S02	     219.693	
CUUSS23BSA0      	2015	S03	     218.706	
CUUSS23BSA0      	2016	S01	     220.602	
CUUSS23BSA0      	2016	S02	     223.732	
CUUSS23BSA0      	2016	S03	     222.167	
CUUSS23BSA0      	2017	S01	     225.738	
CUUSS23BSA0      	2017	S02	     228.054	
CUUSS23BSA0      	2017	S03	     226.896	
CUUSS23BSA0      	2018	S01	     231.490	
CUUSS23BSA0      	2018	S02	     233.010	
CUUSS23BSA0      	2018	S03	     232.250	
CUUSS23BSA0      	2019	S01	     233.365	
CUUSS23BSA0      	2019	S02	     237.169	
CUUSS23BSA0      	2019	S03	     235.267	
CUUSS23BSA0      	2020	S01	     236.019	
CUUSS23BSA0      	2020	S02	     239.298	
CUUSS23BSA0      	2020	S03	     237.659	
CUUSS23BSA0      	2021	S01	     243.380	
CUUSS23BSA0      	2021	S02	     252.231	
CUUSS23BSA0      	2021	S03	     247.805	
CUUSS23BSA0      	2022	S01	     263.788	
CUUSS23BSA0      	2022	S02	     272.455	
CUUSS23BSA0      	2022	S03	     268.121	
CUUSS23BSA0      	2023	S01	     280.592	
CUUSS23BSA0      	2023	S02	     286.867	
CUUSS23BSA0      	2023	S03	     283.729	
CUUSS23BSA0      	2024	S01	     290.001	
CUUSS23BSA0      	2024	S02	     294.707	
CUUSS23BSA0      	2024	S03	     292.354	
CUUSS23BSA0      	2025	S01	     295.417	
CUUSS23BSA0      	2025	S02	     299.578	
CUUSS23BSA0      	2025	S03	     297.308	
CUUSS24AAA0      	1984	S01	       321.3	
CUUSS24AAA0      	1984	S02	       326.6	
CUUSS24AAA0      	1984	S03	       324.0	
CUUSS24AAA0      	1985	S01	       332.8	
CUUSS24AAA0      	1985	S02	       339.6	
CUUSS24AAA0      	1985	S03	       336.2	
CUUSS24AAA0      	1986	S01	       340.0	
CUUSS24AAA0      	1986	S02	       341.0	
CUUSS24AAA0      	1986	S03	       340.5	
CUUSS24AAA0      	1987	S01	       345.4	
CUUSS24AAA0      	1987	S02	       355.7	
CUUSS24AAA0      	1987	S03	       350.5	
CUUSS24AAA0      	1988	S01	       363.7	
CUUSS24AAA0      	1988	S02	       372.7	
CUUSS24AAA0      	1988	S03	       368.2	
CUUSS24AAA0      	1989	S01	       378.0	
CUUSS24AAA0      	1989	S02	       389.0	
CUUSS24AAA0      	1989	S03	       383.5	
CUUSS24AAA0      	1990	S01	       394.3	
CUUSS24AAA0      	1990	S02	       403.9	
CUUSS24AAA0      	1990	S03	       399.1	
CUUSS24AAA0      	1991	S01	       406.7	
CUUSS24AAA0      	1991	S02	       412.8	
CUUSS24AAA0      	1991	S03	       409.8	
CUUSS24AAA0      	1992	S01	       419.8	
CUUSS24AAA0      	1992	S02	       428.7	
CUUSS24AAA0      	1992	S03	       424.2	
CUUSS24AAA0      	1993	S01	       435.3	
CUUSS24AAA0      	1993	S02	       439.6	
CUUSS24AAA0      	1993	S03	       437.5	
CUUSS24AAA0      	1994	S01	       447.8	
CUUSS24AAA0      	1994	S02	       454.7	
CUUSS24AAA0      	1994	S03	       451.3	
CUUSS24AAA0      	1995	S01	       458.8	
CUUSS24AAA0      	1995	S02	       465.2	
CUUSS24AAA0      	1995	S03	       462.0	
CUUSS24AAA0      	1996	S01	       474.1	
CUUSS24AAA0      	1996	S02	       480.8	
CUUSS24AAA0      	1996	S03	       477.4	
CUUSS24AAA0      	1997	S01	       486.9	
CUUSS24AAA0      	1997	S02	       489.8	
CUUSS24AAA0      	1997	S03	       488.4	
CUUSS24AAA0      	1998	S01	       494.3	
CUUSS24AAA0      	1998	S02	       500.9	
CUUSS24AAA0      	1998	S03	       497.6	
CUUSS24AAA0      	1999	S01	       507.4	
CUUSS24AAA0      	1999	S02	       518.9	
CUUSS24AAA0      	1999	S03	       513.1	
CUUSS24AAA0      	2000	S01	       528.6	
CUUSS24AAA0      	2000	S02	       540.5	
CUUSS24AAA0      	2000	S03	       534.5	
CUUSS24AAA0      	2001	S01	       551.0	
CUUSS24AAA0      	2001	S02	       558.4	
CUUSS24AAA0      	2001	S03	       554.7	
CUUSS24AAA0      	2002	S01	       563.5	
CUUSS24AAA0      	2002	S02	       565.7	
CUUSS24AAA0      	2002	S03	       564.5	
CUUSS24AAA0      	2003	S01	       571.0	
CUUSS24AAA0      	2003	S02	       577.2	
CUUSS24AAA0      	2003	S03	       574.1	
CUUSS24AAA0      	2004	S01	       586.4	
CUUSS24AAA0      	2004	S02	       594.4	
CUUSS24AAA0      	2004	S03	       590.4	
CUUSS24AAA0      	2005	S01	       604.6	
CUUSS24AAA0      	2005	S02	       609.4	
CUUSS24AAA0      	2005	S03	       607.0	
CUUSS24AAA0      	2006	S01	       613.1	
CUUSS24AAA0      	2006	S02	       619.9	
CUUSS24AAA0      	2006	S03	       616.5	
CUUSS24AAA0      	2007	S01	     630.476	
CUUSS24AAA0      	2007	S02	     634.374	
CUUSS24AAA0      	2007	S03	     632.425	
CUUSS24AAA0      	2008	S01	     654.540	
CUUSS24AAA0      	2008	S02	     658.774	
CUUSS24AAA0      	2008	S03	     656.657	
CUUSS24AAA0      	2009	S01	     647.885	
CUUSS24AAA0      	2009	S02	     658.707	
CUUSS24AAA0      	2009	S03	     653.296	
CUUSS24AAA0      	2010	S01	     662.964	
CUUSS24AAA0      	2010	S02	     667.761	
CUUSS24AAA0      	2010	S03	     665.363	
CUUSS24AAA0      	2011	S01	     683.103	
CUUSS24AAA0      	2011	S02	     695.453	
CUUSS24AAA0      	2011	S03	     689.278	
CUUSS24AAA0      	2012	S01	     703.549	
CUUSS24AAA0      	2012	S02	     707.187	
CUUSS24AAA0      	2012	S03	     705.368	
CUUSS24AAA0      	2013	S01	     717.983	
CUUSS24AAA0      	2013	S02	     720.107	
CUUSS24AAA0      	2013	S03	     719.045	
CUUSS24AAA0      	2014	S01	     728.325	
CUUSS24AAA0      	2014	S02	     729.887	
CUUSS24AAA0      	2014	S03	     729.106	
CUUSS24AAA0      	2015	S01	     720.816	
CUUSS24AAA0      	2015	S02	     728.311	
CUUSS24AAA0      	2015	S03	     724.563	
CUUSS24AAA0      	2016	S01	     731.506	
CUUSS24AAA0      	2016	S02	     740.108	
CUUSS24AAA0      	2016	S03	     735.807	
CUUSS24AAA0      	2017	S01	     748.400	
CUUSS24AAA0      	2017	S02	     755.229	
CUUSS24AAA0      	2017	S03	     751.814	
CUUSS24AAA0      	2018	S01	     766.053	
CUUSS24AAA0      	2018	S02	     773.589	
CUUSS24AAA0      	2018	S03	     769.821	
CUUSS24AAA0      	2019	S01	     781.284	
CUUSS24AAA0      	2019	S02	     790.648	
CUUSS24AAA0      	2019	S03	     785.966	
CUUSS24AAA0      	2020	S01	     791.421	
CUUSS24AAA0      	2020	S02	     798.679	
CUUSS24AAA0      	2020	S03	     795.050	
CUUSS24AAA0      	2021	S01	     817.389	
CUUSS24AAA0      	2021	S02	     849.685	
CUUSS24AAA0      	2021	S03	     833.537	
CUUSS24AAA0      	2022	S01	     883.793	
CUUSS24AAA0      	2022	S02	     907.496	
CUUSS24AAA0      	2022	S03	     895.644	
CUUSS24AAA0      	2023	S01	     912.074	
CUUSS24AAA0      	2023	S02	     927.686	
CUUSS24AAA0      	2023	S03	     919.880	
CUUSS24AAA0      	2024	S01	     936.034	
CUUSS24AAA0      	2024	S02	     948.555	
CUUSS24AAA0      	2024	S03	     942.295	
CUUSS24AAA0      	2025	S01	     959.649	
CUUSS24AAA0      	2025	S02	     969.546	
CUUSS24AAA0      	2025	S03	     964.148	
CUUSS24ASA0      	1984	S01	       102.2	
CUUSS24ASA0      	1984	S02	       103.9	
CUUSS24ASA0      	1984	S03	       103.1	
CUUSS24ASA0      	1985	S01	       105.9	
CUUSS24ASA0      	1985	S02	       108.1	
CUUSS24ASA0      	1985	S03	       107.0	
CUUSS24ASA0      	1986	S01	       108.2	
CUUSS24ASA0      	1986	S02	       108.5	
CUUSS24ASA0      	1986	S03	       108.4	
CUUSS24ASA0      	1987	S01	       109.9	
CUUSS24ASA0      	1987	S02	       113.2	
CUUSS24ASA0      	1987	S03	       111.6	
CUUSS24ASA0      	1988	S01	       115.7	
CUUSS24ASA0      	1988	S02	       118.6	
CUUSS24ASA0      	1988	S03	       117.2	
CUUSS24ASA0      	1989	S01	       120.3	
CUUSS24ASA0      	1989	S02	       123.8	
CUUSS24ASA0      	1989	S03	       122.0	
CUUSS24ASA0      	1990	S01	       125.5	
CUUSS24ASA0      	1990	S02	       128.5	
CUUSS24ASA0      	1990	S03	       127.0	
CUUSS24ASA0      	1991	S01	       129.4	
CUUSS24ASA0      	1991	S02	       131.4	
CUUSS24ASA0      	1991	S03	       130.4	
CUUSS24ASA0      	1992	S01	       133.6	
CUUSS24ASA0      	1992	S02	       136.4	
CUUSS24ASA0      	1992	S03	       135.0	
CUUSS24ASA0      	1993	S01	       138.5	
CUUSS24ASA0      	1993	S02	       139.9	
CUUSS24ASA0      	1993	S03	       139.2	
CUUSS24ASA0      	1994	S01	       142.5	
CUUSS24ASA0      	1994	S02	       144.7	
CUUSS24ASA0      	1994	S03	       143.6	
CUUSS24ASA0      	1995	S01	       146.0	
CUUSS24ASA0      	1995	S02	       148.0	
CUUSS24ASA0      	1995	S03	       147.0	
CUUSS24ASA0      	1996	S01	       150.8	
CUUSS24ASA0      	1996	S02	       153.0	
CUUSS24ASA0      	1996	S03	       151.9	
CUUSS24ASA0      	1997	S01	       154.9	
CUUSS24ASA0      	1997	S02	       155.9	
CUUSS24ASA0      	1997	S03	       155.4	
CUUSS24ASA0      	1998	S01	       157.3	
CUUSS24ASA0      	1998	S02	       159.4	
CUUSS24ASA0      	1998	S03	       158.3	
CUUSS24ASA0      	1999	S01	       161.4	
CUUSS24ASA0      	1999	S02	       165.1	
CUUSS24ASA0      	1999	S03	       163.3	
CUUSS24ASA0      	2000	S01	       168.2	
CUUSS24ASA0      	2000	S02	       172.0	
CUUSS24ASA0      	2000	S03	       170.1	
CUUSS24ASA0      	2001	S01	       175.3	
CUUSS24ASA0      	2001	S02	       177.7	
CUUSS24ASA0      	2001	S03	       176.5	
CUUSS24ASA0      	2002	S01	       179.3	
CUUSS24ASA0      	2002	S02	       180.0	
CUUSS24ASA0      	2002	S03	       179.6	
CUUSS24ASA0      	2003	S01	       181.7	
CUUSS24ASA0      	2003	S02	       183.6	
CUUSS24ASA0      	2003	S03	       182.7	
CUUSS24ASA0      	2004	S01	       186.6	
CUUSS24ASA0      	2004	S02	       189.2	
CUUSS24ASA0      	2004	S03	       187.9	
CUUSS24ASA0      	2005	S01	       192.4	
CUUSS24ASA0      	2005	S02	       193.9	
CUUSS24ASA0      	2005	S03	       193.1	
CUUSS24ASA0      	2006	S01	       195.1	
CUUSS24ASA0      	2006	S02	       197.3	
CUUSS24ASA0      	2006	S03	       196.2	
CUUSS24ASA0      	2007	S01	     200.627	
CUUSS24ASA0      	2007	S02	     201.867	
CUUSS24ASA0      	2007	S03	     201.247	
CUUSS24ASA0      	2008	S01	     208.284	
CUUSS24ASA0      	2008	S02	     209.632	
CUUSS24ASA0      	2008	S03	     208.958	
CUUSS24ASA0      	2009	S01	     206.167	
CUUSS24ASA0      	2009	S02	     209.611	
CUUSS24ASA0      	2009	S03	     207.889	
CUUSS24ASA0      	2010	S01	     210.965	
CUUSS24ASA0      	2010	S02	     212.492	
CUUSS24ASA0      	2010	S03	     211.728	
CUUSS24ASA0      	2011	S01	     217.374	
CUUSS24ASA0      	2011	S02	     221.304	
CUUSS24ASA0      	2011	S03	     219.339	
CUUSS24ASA0      	2012	S01	     223.880	
